**ACTUATORS**
Actuator,Lights,Electricity Rate,PERIMETER_TOP_ZN_3_LIGHTS,[W]
Actuator,Lights,Electricity Rate,PERIMETER_TOP_ZN_4_LIGHTS,[W]
Actuator,ElectricEquipment,Electricity Rate,CORE_BOTTOM_PLUGMISC_EQUIP,[W]
Actuator,ElectricEquipment,Electricity Rate,CORE_MID_PLUGMISC_EQUIP,[W]
Actuator,ElectricEquipment,Electricity Rate,CORE_TOP_PLUGMISC_EQUIP,[W]
Actuator,ElectricEquipment,Electricity Rate,PERIMETER_BOT_ZN_1_PLUGMISC_EQUIP,[W]
Actuator,ElectricEquipment,Electricity Rate,PERIMETER_BOT_ZN_2_PLUGMISC_EQUIP,[W]
Actuator,ElectricEquipment,Electricity Rate,PERIMETER_BOT_ZN_3_PLUGMISC_EQUIP,[W]
Actuator,ElectricEquipment,Electricity Rate,PERIMETER_BOT_ZN_4_PLUGMISC_EQUIP,[W]
Actuator,ElectricEquipment,Electricity Rate,PERIMETER_MID_ZN_1_PLUGMISC_EQUIP,[W]
Actuator,ElectricEquipment,Electricity Rate,PERIMETER_MID_ZN_2_PLUGMISC_EQUIP,[W]
Actuator,ElectricEquipment,Electricity Rate,PERIMETER_MID_ZN_3_PLUGMISC_EQUIP,[W]
Actuator,ElectricEquipment,Electricity Rate,PERIMETER_MID_ZN_4_PLUGMISC_EQUIP,[W]
Actuator,ElectricEquipment,Electricity Rate,PERIMETER_TOP_ZN_1_PLUGMISC_EQUIP,[W]
Actuator,ElectricEquipment,Electricity Rate,PERIMETER_TOP_ZN_2_PLUGMISC_EQUIP,[W]
Actuator,ElectricEquipment,Electricity Rate,PERIMETER_TOP_ZN_3_PLUGMISC_EQUIP,[W]
Actuator,ElectricEquipment,Electricity Rate,PERIMETER_TOP_ZN_4_PLUGMISC_EQUIP,[W]
Actuator,ElectricEquipment,Electricity Rate,CORE_BOTTOM_ELEVATORS_EQUIP,[W]
Actuator,Surface,Interior Surface Convection Heat Transfer Coefficient,CORE_BOT_ZN_5_WALL_EAST,[W/m2-K]
Actuator,Surface,Exterior Surface Convection Heat Transfer Coefficient,CORE_BOT_ZN_5_WALL_EAST,[W/m2-K]
Actuator,Surface,Interior Surface Convection Heat Transfer Coefficient,CORE_BOT_ZN_5_WALL_NORTH,[W/m2-K]
Actuator,Surface,Exterior Surface Convection Heat Transfer Coefficient,CORE_BOT_ZN_5_WALL_NORTH,[W/m2-K]
Actuator,Surface,Interior Surface Convection Heat Transfer Coefficient,CORE_BOT_ZN_5_WALL_SOUTH,[W/m2-K]
Actuator,Surface,Exterior Surface Convection Heat Transfer Coefficient,CORE_BOT_ZN_5_WALL_SOUTH,[W/m2-K]
Actuator,Surface,Interior Surface Convection Heat Transfer Coefficient,CORE_BOT_ZN_5_WALL_WEST,[W/m2-K]
Actuator,Surface,Exterior Surface Convection Heat Transfer Coefficient,CORE_BOT_ZN_5_WALL_WEST,[W/m2-K]
Actuator,Surface,Interior Surface Convection Heat Transfer Coefficient,CORE_BOT_ZN_5_FLOOR,[W/m2-K]
Actuator,Surface,Exterior Surface Convection Heat Transfer Coefficient,CORE_BOT_ZN_5_FLOOR,[W/m2-K]
Actuator,Surface,Interior Surface Convection Heat Transfer Coefficient,CORE_BOTTOM_CEILING,[W/m2-K]
Actuator,Surface,Exterior Surface Convection Heat Transfer Coefficient,CORE_BOTTOM_CEILING,[W/m2-K]
Actuator,Surface,Interior Surface Convection Heat Transfer Coefficient,CORE_BOTTOM INTERNAL MASS,[W/m2-K]
Actuator,Surface,Exterior Surface Convection Heat Transfer Coefficient,CORE_BOTTOM INTERNAL MASS,[W/m2-K]
Actuator,Surface,Interior Surface Convection Heat Transfer Coefficient,CORE_MID_ZN_5_WALL_EAST,[W/m2-K]
Actuator,Surface,Exterior Surface Convection Heat Transfer Coefficient,CORE_MID_ZN_5_WALL_EAST,[W/m2-K]
Actuator,Surface,Interior Surface Convection Heat Transfer Coefficient,CORE_MID_ZN_5_WALL_NORTH,[W/m2-K]
Actuator,Surface,Exterior Surface Convection Heat Transfer Coefficient,CORE_MID_ZN_5_WALL_NORTH,[W/m2-K]
Actuator,Surface,Interior Surface Convection Heat Transfer Coefficient,CORE_MID_ZN_5_WALL_SOUTH,[W/m2-K]
Actuator,Surface,Exterior Surface Convection Heat Transfer Coefficient,CORE_MID_ZN_5_WALL_SOUTH,[W/m2-K]
Actuator,Surface,Interior Surface Convection Heat Transfer Coefficient,CORE_MID_ZN_5_WALL_WEST,[W/m2-K]
